year,state,quarter,gennme,suppression,totalRX
2019,MA,4,Amiloride Hydrochloride/Hydrochlorothiazide,T,0
2019,MA,4,Amlodipine,F,57
2019,MA,4,Amlodipine Besylate,F,59290
2019,MA,4,Amlodipine Besylate,T,0
2019,MA,4,Amlodipine Besylate/Benazepril Hydrochloride,F,665
2019,MA,4,Amlodipine Besylate/Benazepril Hydrochloride,T,0
2019,MA,4,Amlodipine Besylate/Hydrochlorothiazide/Valsartan,T,0
2019,MA,4,Amlodipine Besylate/Olmesartan Medoxomil,T,0
2019,MA,4,Amlodipine Besylate/Telmisartan,T,0
2019,MA,4,Amlodipine Besylate/Valsartan,F,27
2019,MA,4,Amlodipine Besylate/Valsartan,T,0
2019,MA,4,Atenolol,F,12385
2019,MA,4,Atenolol,T,0
2019,MA,4,Atenolol/Chlorthalidone,F,584
2019,MA,4,Atenolol/Chlorthalidone,T,0
2019,MA,4,Azilsartan Medoxomil/Chlorthalidone,T,0
2019,MA,4,Benazepril Hydrochloride,F,478
2019,MA,4,Benazepril Hydrochloride,T,0
2019,MA,4,Benazepril Hydrochloride/Hydrochlorothiazide,F,12
2019,MA,4,Benazepril Hydrochloride/Hydrochlorothiazide,T,0
2019,MA,4,Betaxolol Hydrochloride,F,41
2019,MA,4,Betaxolol Hydrochloride,T,0
2019,MA,4,Bisoprolol Fumarate,F,717
2019,MA,4,Bisoprolol Fumarate,T,0
2019,MA,4,Bisoprolol Fumarate/Hydrochlorothiazide,F,307
2019,MA,4,Bisoprolol Fumarate/Hydrochlorothiazide,T,0
2019,MA,4,Bosentan,T,0
2019,MA,4,Bumetanide,F,644
2019,MA,4,Bumetanide,T,0
2019,MA,4,Candesartan Cilexetil,F,115
2019,MA,4,Candesartan Cilexetil,T,0
2019,MA,4,Candesartan Cilexetil/Hydrochlorothiazide,T,0
2019,MA,4,Captopril,F,45
2019,MA,4,Captopril,T,0
2019,MA,4,Captopril/Hydrochlorothiazide,T,0
2019,MA,4,Carvedilol,F,7631
2019,MA,4,Carvedilol,T,0
2019,MA,4,Carvedilol Phosphate,F,17
2019,MA,4,Carvedilol Phosphate,T,0
2019,MA,4,Chlorothiazide,F,106
2019,MA,4,Chlorothiazide,T,0
2019,MA,4,Chlorthalidone,F,6902
2019,MA,4,Chlorthalidone,T,0
2019,MA,4,Clonidine Hydrochloride,F,54528
2019,MA,4,Clonidine Hydrochloride,T,0
2019,MA,4,Diltiazem Hydrochloride,F,5256
2019,MA,4,Diltiazem Hydrochloride,T,0
2019,MA,4,Doxazosin Mesylate,F,1676
2019,MA,4,Doxazosin Mesylate,T,0
2019,MA,4,Enalapril Maleate,F,3147
2019,MA,4,Enalapril Maleate,T,0
2019,MA,4,Enalapril Maleate/Hydrochlorothiazide,F,129
2019,MA,4,Enalapril Maleate/Hydrochlorothiazide,T,0
2019,MA,4,Eplerenone,F,267
2019,MA,4,Eplerenone,T,0
2019,MA,4,Felodipine,F,390
2019,MA,4,Felodipine,T,0
2019,MA,4,Fosinopril Sodium,T,0
2019,MA,4,Fosinopril Sodium/Hydrochlorothiazide,T,0
2019,MA,4,Furosemide,F,17476
2019,MA,4,Furosemide,T,0
2019,MA,4,Guanfacine Hydrochloride,F,20839
2019,MA,4,Guanfacine Hydrochloride,T,0
2019,MA,4,Hydralazine Hydrochloride,F,2379
2019,MA,4,Hydralazine Hydrochloride,T,0
2019,MA,4,Hydrochlorothiazide,F,34436
2019,MA,4,Hydrochlorothiazide,T,0
2019,MA,4,Hydrochlorothiazide/Irbesartan,F,162
2019,MA,4,Hydrochlorothiazide/Irbesartan,T,0
2019,MA,4,Hydrochlorothiazide/Lisinopril,F,9627
2019,MA,4,Hydrochlorothiazide/Lisinopril,T,0
2019,MA,4,Hydrochlorothiazide/Losartan Potassium,F,1653
2019,MA,4,Hydrochlorothiazide/Losartan Potassium,T,0
2019,MA,4,Hydrochlorothiazide/Methyldopa,T,0
2019,MA,4,Hydrochlorothiazide/Metoprolol Tartrate,F,86
2019,MA,4,Hydrochlorothiazide/Metoprolol Tartrate,T,0
2019,MA,4,Hydrochlorothiazide/Propranolol Hydrochloride,T,0
2019,MA,4,Hydrochlorothiazide/Quinapril Hydrochloride,T,0
2019,MA,4,Hydrochlorothiazide/Spironolactone,F,261
2019,MA,4,Hydrochlorothiazide/Spironolactone,T,0
2019,MA,4,Hydrochlorothiazide/Telmisartan,T,0
2019,MA,4,Hydrochlorothiazide/Triamterene,F,2416
2019,MA,4,Hydrochlorothiazide/Triamterene,T,0
2019,MA,4,Hydrochlorothiazide/Valsartan,F,671
2019,MA,4,Hydrochlorothiazide/Valsartan,T,0
2019,MA,4,Indapamide,F,361
2019,MA,4,Indapamide,T,0
2019,MA,4,Irbesartan,F,1077
2019,MA,4,Irbesartan,T,0
2019,MA,4,Isradipine,T,0
2019,MA,4,Labetalol Hydrochloride,F,4915
2019,MA,4,Labetalol Hydrochloride,T,0
2019,MA,4,Lisinopril,F,88684
2019,MA,4,Lisinopril,T,0
2019,MA,4,Losartan Potassium,F,32703
2019,MA,4,Losartan Potassium,T,0
2019,MA,4,Macitentan,F,21
2019,MA,4,Macitentan,T,0
2019,MA,4,Methyldopa,F,12
2019,MA,4,Methyldopa,T,0
2019,MA,4,Metolazone,F,285
2019,MA,4,Metolazone,T,0
2019,MA,4,Metoprolol Succinate,F,39873
2019,MA,4,Metoprolol Succinate,T,0
2019,MA,4,Metoprolol Tartrate,F,13005
2019,MA,4,Metoprolol Tartrate,T,0
2019,MA,4,Minoxidil,F,95
2019,MA,4,Minoxidil,T,0
2019,MA,4,Moexipril Hydrochloride,F,18
2019,MA,4,Moexipril Hydrochloride,T,0
2019,MA,4,Nadolol,F,1341
2019,MA,4,Nadolol,T,0
2019,MA,4,Nebivolol Hydrochloride,F,118
2019,MA,4,Nebivolol Hydrochloride,T,0
2019,MA,4,Nicardipine Hydrochloride,T,0
2019,MA,4,Nifedipine,F,4998
2019,MA,4,Nifedipine,T,0
2019,MA,4,Nimodipine,T,0
2019,MA,4,Nisoldipine,T,0
2019,MA,4,Perindopril Erbumine,T,0
2019,MA,4,Pindolol,F,14
2019,MA,4,Pindolol,T,0
2019,MA,4,Prazosin Hydrochloride,F,18157
2019,MA,4,Prazosin Hydrochloride,T,0
2019,MA,4,Propranolol Hydrochloride,F,15897
2019,MA,4,Propranolol Hydrochloride,T,0
2019,MA,4,Quinapril Hydrochloride,F,371
2019,MA,4,Quinapril Hydrochloride,T,0
2019,MA,4,Ramipril,F,456
2019,MA,4,Ramipril,T,0
2019,MA,4,Riociguat,T,0
2019,MA,4,Sacubitril/Valsartan,F,1094
2019,MA,4,Sacubitril/Valsartan,T,0
2019,MA,4,Sotalol Hydrochloride,F,522
2019,MA,4,Sotalol Hydrochloride,T,0
2019,MA,4,Spironolactone,F,12490
2019,MA,4,Spironolactone,T,0
2019,MA,4,Telmisartan,F,87
2019,MA,4,Telmisartan,T,0
2019,MA,4,Timolol Maleate,T,0
2019,MA,4,Torsemide,F,2792
2019,MA,4,Torsemide,T,0
2019,MA,4,Trandolapril,T,0
2019,MA,4,Triamterene,T,0
2019,MA,4,Valsartan,F,1930
2019,MA,4,Valsartan,T,0
2019,MA,4,Verapamil Hydrochloride,F,3151
2019,MA,4,Verapamil Hydrochloride,T,0
2019,MD,1,Acebutolol Hydrochloride,F,14
2019,MD,1,Acebutolol Hydrochloride,T,0
2019,MD,1,Aliskiren,T,0
2019,MD,1,Aliskiren/Hydrochlorothiazide,T,0
2019,MD,1,Ambrisentan,F,39
2019,MD,1,Ambrisentan,T,0
2019,MD,1,Amiloride Hydrochloride,F,91
2019,MD,1,Amiloride Hydrochloride,T,0
2019,MD,1,Amiloride Hydrochloride/Hydrochlorothiazide,T,0
2019,MD,1,Amlodipine Besylate,F,64948
2019,MD,1,Amlodipine Besylate,T,0
2019,MD,1,Amlodipine Besylate/Benazepril Hydrochloride,F,1841
2019,MD,1,Amlodipine Besylate/Benazepril Hydrochloride,T,0
2019,MD,1,Amlodipine Besylate/HCTZ/Olmesartan Medoxomil,T,0
2019,MD,1,Amlodipine Besylate/Hydrochlorothiazide/Valsartan,F,93
2019,MD,1,Amlodipine Besylate/Hydrochlorothiazide/Valsartan,T,0
2019,MD,1,Amlodipine Besylate/Olmesartan Medoxomil,T,0
2019,MD,1,Amlodipine Besylate/Telmisartan,T,0
2019,MD,1,Amlodipine Besylate/Valsartan,F,156
2019,MD,1,Amlodipine Besylate/Valsartan,T,0
2019,MD,1,Atenolol,F,9137
2019,MD,1,Atenolol,T,0
2019,MD,1,Atenolol/Chlorthalidone,F,1534
2019,MD,1,Atenolol/Chlorthalidone,T,0
2019,MD,1,Azilsartan Medoxomil/Chlorthalidone,F,50
2019,MD,1,Azilsartan Medoxomil/Chlorthalidone,T,0
2019,MD,1,Benazepril Hydrochloride,F,891
2019,MD,1,Benazepril Hydrochloride,T,0
2019,MD,1,Benazepril Hydrochloride/Hydrochlorothiazide,F,139
2019,MD,1,Benazepril Hydrochloride/Hydrochlorothiazide,T,0
2019,MD,1,Betaxolol Hydrochloride,T,0
2019,MD,1,Bisoprolol Fumarate,F,249
2019,MD,1,Bisoprolol Fumarate,T,0
2019,MD,1,Bisoprolol Fumarate/Hydrochlorothiazide,F,469
2019,MD,1,Bisoprolol Fumarate/Hydrochlorothiazide,T,0
2019,MD,1,Bosentan,T,0
2019,MD,1,Bumetanide,F,454
2019,MD,1,Bumetanide,T,0
2019,MD,1,Candesartan Cilexetil,F,537
2019,MD,1,Candesartan Cilexetil,T,0
2019,MD,1,Candesartan Cilexetil/Hydrochlorothiazide,F,105
2019,MD,1,Candesartan Cilexetil/Hydrochlorothiazide,T,0
2019,MD,1,Captopril,F,104
2019,MD,1,Captopril,T,0
2019,MD,1,Captopril/Hydrochlorothiazide,T,0
2019,MD,1,Carvedilol,F,10883
2019,MD,1,Carvedilol,T,0
2019,MD,1,Carvedilol Phosphate,T,0
2019,MD,1,Chlorothiazide,F,182
2019,MD,1,Chlorothiazide,T,0
2019,MD,1,Chlorthalidone,F,4227
2019,MD,1,Chlorthalidone,T,0
2019,MD,1,Clonidine Hydrochloride,F,28087
2019,MD,1,Clonidine Hydrochloride,T,0
2019,MD,1,Diltiazem Hydrochloride,F,3110
2019,MD,1,Diltiazem Hydrochloride,T,0
2019,MD,1,Doxazosin Mesylate,F,943
2019,MD,1,Doxazosin Mesylate,T,0
2019,MD,1,Enalapril Maleate,F,1517
2019,MD,1,Enalapril Maleate,T,0
2019,MD,1,Enalapril Maleate/Hydrochlorothiazide,F,123
2019,MD,1,Enalapril Maleate/Hydrochlorothiazide,T,0
2019,MD,1,Eplerenone,F,46
2019,MD,1,Eplerenone,T,0
2019,MD,1,Felodipine,F,174
2019,MD,1,Felodipine,T,0
2019,MD,1,Fosinopril Sodium,F,57
2019,MD,1,Fosinopril Sodium,T,0
2019,MD,1,Fosinopril Sodium/Hydrochlorothiazide,T,0
2019,MD,1,Furosemide,F,16627
2019,MD,1,Furosemide,T,0
2019,MD,1,Guanfacine Hydrochloride,F,13531
2019,MD,1,Guanfacine Hydrochloride,T,0
2019,MD,1,Hydralazine Hydrochloride,F,5547
2019,MD,1,Hydralazine Hydrochloride,T,0
2019,MD,1,Hydralazine Hydrochloride/Isosorbide Dinitrate,F,93
2019,MD,1,Hydrochlorothiazide,F,34651
2019,MD,1,Hydrochlorothiazide,T,0
2019,MD,1,Hydrochlorothiazide/Irbesartan,F,425
2019,MD,1,Hydrochlorothiazide/Irbesartan,T,0
2019,MD,1,Hydrochlorothiazide/Lisinopril,F,16424
2019,MD,1,Hydrochlorothiazide/Lisinopril,T,0
2019,MD,1,Hydrochlorothiazide/Losartan Potassium,F,11527
2019,MD,1,Hydrochlorothiazide/Losartan Potassium,T,0
2019,MD,1,Hydrochlorothiazide/Methyldopa,T,0
2019,MD,1,Hydrochlorothiazide/Metoprolol Tartrate,F,96
2019,MD,1,Hydrochlorothiazide/Metoprolol Tartrate,T,0
2019,MD,1,Hydrochlorothiazide/Propranolol Hydrochloride,T,0
2019,MD,1,Hydrochlorothiazide/Quinapril Hydrochloride,T,0
2019,MD,1,Hydrochlorothiazide/Spironolactone,F,448
2019,MD,1,Hydrochlorothiazide/Spironolactone,T,0
2019,MD,1,Hydrochlorothiazide/Telmisartan,F,25
2019,MD,1,Hydrochlorothiazide/Telmisartan,T,0
2019,MD,1,Hydrochlorothiazide/Triamterene,F,3981
2019,MD,1,Hydrochlorothiazide/Triamterene,T,0
2019,MD,1,Hydrochlorothiazide/Valsartan,F,840
2019,MD,1,Hydrochlorothiazide/Valsartan,T,0
2019,MD,1,Indapamide,F,81
2019,MD,1,Indapamide,T,0
2019,MD,1,Irbesartan,F,1361
2019,MD,1,Irbesartan,T,0
2019,MD,1,Isradipine,T,0
2019,MD,1,Labetalol Hydrochloride,F,3692
2019,MD,1,Labetalol Hydrochloride,T,0
2019,MD,1,Lisinopril,F,61466
2019,MD,1,Lisinopril,T,0
2019,MD,1,Losartan Potassium,F,27306
2019,MD,1,Losartan Potassium,T,0
2019,MD,1,Macitentan,F,32
2019,MD,1,Methyldopa,F,59
2019,MD,1,Methyldopa,T,0
2019,MD,1,Metolazone,F,418
2019,MD,1,Metolazone,T,0
2019,MD,1,Metoprolol Succinate,F,23198
2019,MD,1,Metoprolol Succinate,T,0
2019,MD,1,Metoprolol Tartrate,F,15757
2019,MD,1,Metoprolol Tartrate,T,0
2019,MD,1,Minoxidil,F,173
2019,MD,1,Minoxidil,T,0
2019,MD,1,Nadolol,F,347
2019,MD,1,Nadolol,T,0
2019,MD,1,Nebivolol Hydrochloride,F,137
2019,MD,1,Nebivolol Hydrochloride,T,0
2019,MD,1,Nicardipine Hydrochloride,T,0
2019,MD,1,Nifedipine,F,9250
2019,MD,1,Nifedipine,T,0
2019,MD,1,Nimodipine,T,0
2019,MD,1,Nisoldipine,T,0
2019,MD,1,Perindopril Erbumine,T,0
2019,MD,1,Pindolol,T,0
2019,MD,1,Prazosin Hydrochloride,F,7316
2019,MD,1,Prazosin Hydrochloride,T,0
2019,MD,1,Propranolol Hydrochloride,F,8594
2019,MD,1,Propranolol Hydrochloride,T,0
2019,MD,1,Quinapril Hydrochloride,F,255
2019,MD,1,Quinapril Hydrochloride,T,0
2019,MD,1,Ramipril,F,490
2019,MD,1,Ramipril,T,0
2019,MD,1,Riociguat,T,0
2019,MD,1,Sacubitril/Valsartan,F,863
2019,MD,1,Sacubitril/Valsartan,T,0
2019,MD,1,Sotalol Hydrochloride,F,207
2019,MD,1,Sotalol Hydrochloride,T,0
2019,MD,1,Spironolactone,F,8282
2019,MD,1,Spironolactone,T,0
2019,MD,1,Telmisartan,F,12
2019,MD,1,Telmisartan,T,0
2019,MD,1,Tolvaptan,T,0
2019,MD,1,Tolvaptan;Tolvaptan,T,0
2019,MD,1,Torsemide,F,650
2019,MD,1,Torsemide,T,0
2019,MD,1,Trandolapril,T,0
2019,MD,1,Trandolapril/Verapamil Hydrochloride,T,0
2019,MD,1,Valsartan,F,1035
2019,MD,1,Valsartan,T,0
2019,MD,1,Verapamil Hydrochloride,F,2385
2019,MD,1,Verapamil Hydrochloride,T,0
2019,MD,2,Acebutolol Hydrochloride,F,15
2019,MD,2,Acebutolol Hydrochloride,T,0
2019,MD,2,Aliskiren,T,0
2019,MD,2,Ambrisentan,F,33
2019,MD,2,Ambrisentan,T,0
2019,MD,2,Amiloride Hydrochloride,F,108
2019,MD,2,Amiloride Hydrochloride,T,0
2019,MD,2,Amiloride Hydrochloride/Hydrochlorothiazide,T,0
2019,MD,2,Amlodipine Besylate,F,66670
2019,MD,2,Amlodipine Besylate,T,0
2019,MD,2,Amlodipine Besylate/Benazepril Hydrochloride,F,1932
2019,MD,2,Amlodipine Besylate/Benazepril Hydrochloride,T,0
2019,MD,2,Amlodipine Besylate/HCTZ/Olmesartan Medoxomil,F,17
2019,MD,2,Amlodipine Besylate/HCTZ/Olmesartan Medoxomil,T,0
2019,MD,2,Amlodipine Besylate/Hydrochlorothiazide/Valsartan,F,88
2019,MD,2,Amlodipine Besylate/Hydrochlorothiazide/Valsartan,T,0
2019,MD,2,Amlodipine Besylate/Olmesartan Medoxomil,T,0
2019,MD,2,Amlodipine Besylate/Telmisartan,T,0
2019,MD,2,Amlodipine Besylate/Valsartan,F,173
2019,MD,2,Amlodipine Besylate/Valsartan,T,0
2019,MD,2,Atenolol,F,8982
2019,MD,2,Atenolol,T,0
2019,MD,2,Atenolol/Chlorthalidone,F,1540
2019,MD,2,Atenolol/Chlorthalidone,T,0
2019,MD,2,Azilsartan Medoxomil/Chlorthalidone,F,63
2019,MD,2,Azilsartan Medoxomil/Chlorthalidone,T,0
2019,MD,2,Benazepril Hydrochloride,F,925
2019,MD,2,Benazepril Hydrochloride,T,0
2019,MD,2,Benazepril Hydrochloride/Hydrochlorothiazide,F,131
2019,MD,2,Benazepril Hydrochloride/Hydrochlorothiazide,T,0
2019,MD,2,Betaxolol Hydrochloride,T,0
2019,MD,2,Bisoprolol Fumarate,F,239
2019,MD,2,Bisoprolol Fumarate,T,0
2019,MD,2,Bisoprolol Fumarate/Hydrochlorothiazide,F,484
2019,MD,2,Bisoprolol Fumarate/Hydrochlorothiazide,T,0
2019,MD,2,Bosentan,T,0
2019,MD,2,Bumetanide,F,554
2019,MD,2,Bumetanide,T,0
2019,MD,2,Candesartan Cilexetil,F,654
2019,MD,2,Candesartan Cilexetil,T,0
2019,MD,2,Candesartan Cilexetil/Hydrochlorothiazide,F,193
2019,MD,2,Candesartan Cilexetil/Hydrochlorothiazide,T,0
2019,MD,2,Captopril,F,80
2019,MD,2,Captopril,T,0
2019,MD,2,Captopril/Hydrochlorothiazide,T,0
2019,MD,2,Carvedilol,F,11287
2019,MD,2,Carvedilol,T,0
2019,MD,2,Carvedilol Phosphate,T,0
2019,MD,2,Chlorothiazide,F,146
2019,MD,2,Chlorothiazide,T,0
2019,MD,2,Chlorthalidone,F,4537
2019,MD,2,Chlorthalidone,T,0
2019,MD,2,Clonidine Hydrochloride,F,29253
2019,MD,2,Clonidine Hydrochloride,T,0
2019,MD,2,Diltiazem Hydrochloride,F,3183
2019,MD,2,Diltiazem Hydrochloride,T,0
2019,MD,2,Doxazosin Mesylate,F,918
2019,MD,2,Doxazosin Mesylate,T,0
2019,MD,2,Enalapril Maleate,F,1480
2019,MD,2,Enalapril Maleate,T,0
2019,MD,2,Enalapril Maleate/Hydrochlorothiazide,F,133
2019,MD,2,Enalapril Maleate/Hydrochlorothiazide,T,0
2019,MD,2,Eplerenone,F,35
2019,MD,2,Eplerenone,T,0
2019,MD,2,Felodipine,F,145
2019,MD,2,Felodipine,T,0
2019,MD,2,Fosinopril Sodium,F,38
2019,MD,2,Fosinopril Sodium,T,0
2019,MD,2,Fosinopril Sodium/Hydrochlorothiazide,T,0
2019,MD,2,Furosemide,F,17552
2019,MD,2,Furosemide,T,0
2019,MD,2,Guanfacine Hydrochloride,F,13779
2019,MD,2,Guanfacine Hydrochloride,T,0
2019,MD,2,Hydralazine Hydrochloride,F,5874
2019,MD,2,Hydralazine Hydrochloride,T,0
2019,MD,2,Hydralazine Hydrochloride/Isosorbide Dinitrate,F,109
2019,MD,2,Hydrochlorothiazide,F,36254
2019,MD,2,Hydrochlorothiazide,T,0
2019,MD,2,Hydrochlorothiazide/Irbesartan,F,417
2019,MD,2,Hydrochlorothiazide/Irbesartan,T,0
2019,MD,2,Hydrochlorothiazide/Lisinopril,F,16749
2019,MD,2,Hydrochlorothiazide/Lisinopril,T,0
2019,MD,2,Hydrochlorothiazide/Losartan Potassium,F,10002
2019,MD,2,Hydrochlorothiazide/Losartan Potassium,T,0
2019,MD,2,Hydrochlorothiazide/Methyldopa,T,0
2019,MD,2,Hydrochlorothiazide/Metoprolol Tartrate,F,92
2019,MD,2,Hydrochlorothiazide/Metoprolol Tartrate,T,0
2019,MD,2,Hydrochlorothiazide/Propranolol Hydrochloride,T,0
2019,MD,2,Hydrochlorothiazide/Quinapril Hydrochloride,T,0
2019,MD,2,Hydrochlorothiazide/Spironolactone,F,440
2019,MD,2,Hydrochlorothiazide/Spironolactone,T,0
2019,MD,2,Hydrochlorothiazide/Telmisartan,F,55
2019,MD,2,Hydrochlorothiazide/Telmisartan,T,0
2019,MD,2,Hydrochlorothiazide/Triamterene,F,4069
2019,MD,2,Hydrochlorothiazide/Triamterene,T,0
2019,MD,2,Hydrochlorothiazide/Valsartan,F,1055
2019,MD,2,Hydrochlorothiazide/Valsartan,T,0
2019,MD,2,Indapamide,F,82
2019,MD,2,Indapamide,T,0
2019,MD,2,Irbesartan,F,1301
2019,MD,2,Irbesartan,T,0
2019,MD,2,Isradipine,T,0
2019,MD,2,Labetalol Hydrochloride,F,3655
2019,MD,2,Labetalol Hydrochloride,T,0
2019,MD,2,Lisinopril,F,61943
2019,MD,2,Lisinopril,T,0
2019,MD,2,Losartan Potassium,F,27844
2019,MD,2,Losartan Potassium,T,0
2019,MD,2,Macitentan,F,34
2019,MD,2,Methyldopa,F,50
2019,MD,2,Methyldopa,T,0
2019,MD,2,Metolazone,F,455
2019,MD,2,Metolazone,T,0
2019,MD,2,Metoprolol Succinate,F,23710
2019,MD,2,Metoprolol Succinate,T,0
2019,MD,2,Metoprolol Tartrate,F,15932
2019,MD,2,Metoprolol Tartrate,T,0
2019,MD,2,Minoxidil,F,166
2019,MD,2,Minoxidil,T,0
2019,MD,2,Nadolol,F,349
2019,MD,2,Nadolol,T,0
2019,MD,2,Nebivolol Hydrochloride,F,130
2019,MD,2,Nebivolol Hydrochloride,T,0
2019,MD,2,Nicardipine Hydrochloride,T,0
2019,MD,2,Nifedipine,F,9557
2019,MD,2,Nifedipine,T,0
2019,MD,2,Nisoldipine,T,0
2019,MD,2,Perindopril Erbumine,T,0
2019,MD,2,Pindolol,T,0
2019,MD,2,Prazosin Hydrochloride,F,7573
2019,MD,2,Prazosin Hydrochloride,T,0
2019,MD,2,Propranolol Hydrochloride,F,8981
2019,MD,2,Propranolol Hydrochloride,T,0
2019,MD,2,Quinapril Hydrochloride,F,256
2019,MD,2,Quinapril Hydrochloride,T,0
2019,MD,2,Ramipril,F,513
2019,MD,2,Ramipril,T,0
2019,MD,2,Riociguat,T,0
2019,MD,2,Sacubitril/Valsartan,F,1017
2019,MD,2,Sacubitril/Valsartan,T,0
2019,MD,2,Sotalol Hydrochloride,F,208
2019,MD,2,Sotalol Hydrochloride,T,0
2019,MD,2,Spironolactone,F,8558
2019,MD,2,Spironolactone,T,0
2019,MD,2,Telmisartan,T,0
2019,MD,2,Tolvaptan,T,0
2019,MD,2,Tolvaptan;Tolvaptan,T,0
2019,MD,2,Torsemide,F,661
2019,MD,2,Torsemide,T,0
2019,MD,2,Trandolapril,T,0
2019,MD,2,Trandolapril/Verapamil Hydrochloride,T,0
2019,MD,2,Valsartan,F,1319
2019,MD,2,Valsartan,T,0
2019,MD,2,Verapamil Hydrochloride,F,2351
2019,MD,2,Verapamil Hydrochloride,T,0
2019,MD,3,Acebutolol Hydrochloride,F,15
2019,MD,3,Acebutolol Hydrochloride,T,0
2019,MD,3,Aliskiren,T,0
2019,MD,3,Ambrisentan,F,21
2019,MD,3,Ambrisentan,T,0
2019,MD,3,Amiloride Hydrochloride,F,105
2019,MD,3,Amiloride Hydrochloride,T,0
2019,MD,3,Amiloride Hydrochloride/Hydrochlorothiazide,T,0
2019,MD,3,Amlodipine Besylate,F,61602
2019,MD,3,Amlodipine Besylate,T,0
2019,MD,3,Amlodipine Besylate/Benazepril Hydrochloride,F,1781
2019,MD,3,Amlodipine Besylate/Benazepril Hydrochloride,T,0
2019,MD,3,Amlodipine Besylate/HCTZ/Olmesartan Medoxomil,F,15
2019,MD,3,Amlodipine Besylate/HCTZ/Olmesartan Medoxomil,T,0
2019,MD,3,Amlodipine Besylate/Hydrochlorothiazide/Valsartan,F,86
2019,MD,3,Amlodipine Besylate/Hydrochlorothiazide/Valsartan,T,0
2019,MD,3,Amlodipine Besylate/Olmesartan Medoxomil,T,0
2019,MD,3,Amlodipine Besylate/Telmisartan,T,0
2019,MD,3,Amlodipine Besylate/Valsartan,F,182
2019,MD,3,Amlodipine Besylate/Valsartan,T,0
2019,MD,3,Atenolol,F,8027
2019,MD,3,Atenolol,T,0
2019,MD,3,Atenolol/Chlorthalidone,F,1403
2019,MD,3,Atenolol/Chlorthalidone,T,0
2019,MD,3,Azilsartan Medoxomil/Chlorthalidone,F,66
2019,MD,3,Benazepril Hydrochloride,F,807
2019,MD,3,Benazepril Hydrochloride,T,0
2019,MD,3,Benazepril Hydrochloride/Hydrochlorothiazide,F,107
2019,MD,3,Benazepril Hydrochloride/Hydrochlorothiazide,T,0
2019,MD,3,Betaxolol Hydrochloride,T,0
2019,MD,3,Bisoprolol Fumarate,F,245
2019,MD,3,Bisoprolol Fumarate,T,0
2019,MD,3,Bisoprolol Fumarate/Hydrochlorothiazide,F,448
2019,MD,3,Bisoprolol Fumarate/Hydrochlorothiazide,T,0
2019,MD,3,Bosentan,T,0
2019,MD,3,Bumetanide,F,461
2019,MD,3,Bumetanide,T,0
2019,MD,3,Candesartan Cilexetil,F,609
2019,MD,3,Candesartan Cilexetil,T,0
2019,MD,3,Candesartan Cilexetil/Hydrochlorothiazide,F,170
2019,MD,3,Candesartan Cilexetil/Hydrochlorothiazide,T,0
2019,MD,3,Captopril,F,68
2019,MD,3,Captopril,T,0
2019,MD,3,Captopril/Hydrochlorothiazide,T,0
2019,MD,3,Carvedilol,F,10360
2019,MD,3,Carvedilol,T,0
2019,MD,3,Carvedilol Phosphate,T,0
2019,MD,3,Chlorothiazide,F,166
2019,MD,3,Chlorothiazide,T,0
2019,MD,3,Chlorthalidone,F,4192
2019,MD,3,Chlorthalidone,T,0
2019,MD,3,Clonidine Hydrochloride,F,26900
2019,MD,3,Clonidine Hydrochloride,T,0
2019,MD,3,Diltiazem Hydrochloride,F,2849
2019,MD,3,Diltiazem Hydrochloride,T,0
2019,MD,3,Doxazosin Mesylate,F,814
2019,MD,3,Doxazosin Mesylate,T,0
2019,MD,3,Enalapril Maleate,F,1326
2019,MD,3,Enalapril Maleate,T,0
2019,MD,3,Enalapril Maleate/Hydrochlorothiazide,F,100
2019,MD,3,Enalapril Maleate/Hydrochlorothiazide,T,0
2019,MD,3,Eplerenone,F,26
2019,MD,3,Eplerenone,T,0
2019,MD,3,Felodipine,F,114
2019,MD,3,Felodipine,T,0
2019,MD,3,Fosinopril Sodium,F,19
2019,MD,3,Fosinopril Sodium,T,0
2019,MD,3,Fosinopril Sodium/Hydrochlorothiazide,T,0
2019,MD,3,Furosemide,F,15987
2019,MD,3,Furosemide,T,0
2019,MD,3,Guanfacine Hydrochloride,F,11757
2019,MD,3,Guanfacine Hydrochloride,T,0
2019,MD,3,Hydralazine Hydrochloride,F,5275
2019,MD,3,Hydralazine Hydrochloride,T,0
2019,MD,3,Hydralazine Hydrochloride/Isosorbide Dinitrate,F,100
2019,MD,3,Hydrochlorothiazide,F,33651
2019,MD,3,Hydrochlorothiazide,T,0
2019,MD,3,Hydrochlorothiazide/Irbesartan,F,341
2019,MD,3,Hydrochlorothiazide/Irbesartan,T,0
2019,MD,3,Hydrochlorothiazide/Lisinopril,F,14984
2019,MD,3,Hydrochlorothiazide/Lisinopril,T,0
2019,MD,3,Hydrochlorothiazide/Losartan Potassium,F,8250
2019,MD,3,Hydrochlorothiazide/Losartan Potassium,T,0
2019,MD,3,Hydrochlorothiazide/Methyldopa,T,0
2019,MD,3,Hydrochlorothiazide/Metoprolol Tartrate,F,87
2019,MD,3,Hydrochlorothiazide/Metoprolol Tartrate,T,0
2019,MD,3,Hydrochlorothiazide/Propranolol Hydrochloride,T,0
