year,state,quarter,gennme,prodnme,suppression,totalRX
2019,NJ,1,Hydrochlorothiazide/Triamterene,TRIAMTERENE/HYDROCHLOROTHIAZIDE,F,2221
2019,NJ,1,Hydrochlorothiazide/Triamterene,TRIAMTERENE/HYDROCHLOROTHIAZIDE,T,0
2019,NJ,1,Hydrochlorothiazide/Valsartan,DIOVAN HCT,T,0
2019,NJ,1,Hydrochlorothiazide/Valsartan,VALSARTAN/HYDROCHLOROTHIAZIDE,F,2210
2019,NJ,1,Hydrochlorothiazide/Valsartan,VALSARTAN/HYDROCHLOROTHIAZIDE,T,0
2019,NJ,1,Indapamide,INDAPAMIDE,F,249
2019,NJ,1,Indapamide,INDAPAMIDE,T,0
2019,NJ,1,Irbesartan,AVAPRO,T,0
2019,NJ,1,Irbesartan,IRBESARTAN,F,2725
2019,NJ,1,Irbesartan,IRBESARTAN,T,0
2019,NJ,1,Isradipine,ISRADIPINE,T,0
2019,NJ,1,Labetalol Hydrochloride,LABETALOL HCL,F,4556
2019,NJ,1,Labetalol Hydrochloride,LABETALOL HCL,T,0
2019,NJ,1,Lisinopril,LISINOPRIL,F,51605
2019,NJ,1,Lisinopril,LISINOPRIL,T,0
2019,NJ,1,Lisinopril,QBRELIS,F,15
2019,NJ,1,Lisinopril,ZESTRIL,T,0
2019,NJ,1,Losartan Potassium,COZAAR,T,0
2019,NJ,1,Losartan Potassium,LOSARTAN POTASSIUM,F,38224
2019,NJ,1,Losartan Potassium,LOSARTAN POTASSIUM,T,0
2019,NJ,1,Losartan Potassium,LOSARTAN POTASSIUM AVPAK,T,0
2019,NJ,1,Macitentan,OPSUMIT,F,21
2019,NJ,1,Methyldopa,METHYLDOPA,F,50
2019,NJ,1,Methyldopa,METHYLDOPA,T,0
2019,NJ,1,Metolazone,METOLAZONE,F,817
2019,NJ,1,Metolazone,METOLAZONE,T,0
2019,NJ,1,Metoprolol Succinate,KAPSPARGO SPRINKLE,T,0
2019,NJ,1,Metoprolol Succinate,METOPROLOL SUCCINATE,F,38898
2019,NJ,1,Metoprolol Succinate,METOPROLOL SUCCINATE,T,0
2019,NJ,1,Metoprolol Succinate,TOPROL XL,T,0
2019,NJ,1,Metoprolol Tartrate,METOPROLOL TARTRATE,F,22581
2019,NJ,1,Metoprolol Tartrate,METOPROLOL TARTRATE,T,0
2019,NJ,1,Minoxidil,MINOXIDIL,F,360
2019,NJ,1,Minoxidil,MINOXIDIL,T,0
2019,NJ,1,Nadolol,NADOLOL,F,989
2019,NJ,1,Nadolol,NADOLOL,T,0
2019,NJ,1,Nebivolol Hydrochloride,BYSTOLIC,F,295
2019,NJ,1,Nebivolol Hydrochloride,BYSTOLIC,T,0
2019,NJ,1,Nebivolol/Valsartan,BYVALSON,T,0
2019,NJ,1,Nicardipine Hydrochloride,NICARDIPINE HCL,T,0
2019,NJ,1,Nifedipine,AFEDITAB CR,T,0
2019,NJ,1,Nifedipine,NIFEDIPINE,F,6431
2019,NJ,1,Nifedipine,NIFEDIPINE,T,0
2019,NJ,1,Nifedipine,PROCARDIA XL,T,0
2019,NJ,1,Nimodipine,NIMODIPINE,T,0
2019,NJ,1,Nisoldipine,NISOLDIPINE,T,0
2019,NJ,1,Perindopril Erbumine,PERINDOPRIL ERBUMINE,F,26
2019,NJ,1,Perindopril Erbumine,PERINDOPRIL ERBUMINE,T,0
2019,NJ,1,Pindolol,PINDOLOL,F,12
2019,NJ,1,Pindolol,PINDOLOL,T,0
2019,NJ,1,Prazosin Hydrochloride,PRAZOSIN HCL,F,6586
2019,NJ,1,Prazosin Hydrochloride,PRAZOSIN HCL,T,0
2019,NJ,1,Propranolol Hydrochloride,HEMANGEOL,F,22
2019,NJ,1,Propranolol Hydrochloride,INDERAL XL,T,0
2019,NJ,1,Propranolol Hydrochloride,INNOPRAN XL,T,0
2019,NJ,1,Propranolol Hydrochloride,PROPRANOLOL HCL,F,7987
2019,NJ,1,Propranolol Hydrochloride,PROPRANOLOL HCL,T,0
2019,NJ,1,Quinapril Hydrochloride,QUINAPRIL,F,828
2019,NJ,1,Quinapril Hydrochloride,QUINAPRIL,T,0
2019,NJ,1,Ramipril,RAMIPRIL,F,2410
2019,NJ,1,Ramipril,RAMIPRIL,T,0
2019,NJ,1,Riociguat,ADEMPAS,T,0
2019,NJ,1,Sacubitril/Valsartan,ENTRESTO,F,1176
2019,NJ,1,Sacubitril/Valsartan,ENTRESTO,T,0
2019,NJ,1,Sotalol Hydrochloride,SOTALOL HCL,F,612
2019,NJ,1,Sotalol Hydrochloride,SOTALOL HCL,T,0
2019,NJ,1,Sotalol Hydrochloride,SOTALOL HCL AF,T,0
2019,NJ,1,Sotalol Hydrochloride,SOTYLIZE,T,0
2019,NJ,1,Spironolactone,CAROSPIR,F,36
2019,NJ,1,Spironolactone,SPIRONOLACTONE,F,9429
2019,NJ,1,Spironolactone,SPIRONOLACTONE,T,0
2019,NJ,1,Telmisartan,TELMISARTAN,F,68
2019,NJ,1,Telmisartan,TELMISARTAN,T,0
2019,NJ,1,Tolvaptan,SAMSCA,T,0
2019,NJ,1,Tolvaptan;Tolvaptan,JYNARQUE 45/15,T,0
2019,NJ,1,Torsemide,TORSEMIDE,F,1593
2019,NJ,1,Torsemide,TORSEMIDE,T,0
2019,NJ,1,Trandolapril,TRANDOLAPRIL,T,0
2019,NJ,1,Trandolapril/Verapamil Hydrochloride,TRANDOLAPRIL/VERAPAMIL HCL,T,0
2019,NJ,1,Valsartan,DIOVAN,T,0
2019,NJ,1,Valsartan,VALSARTAN,F,2348
2019,NJ,1,Valsartan,VALSARTAN,T,0
2019,NJ,1,Verapamil Hydrochloride,VERAPAMIL HCL,F,1840
2019,NJ,1,Verapamil Hydrochloride,VERAPAMIL HCL,T,0
2019,NJ,2,Acebutolol Hydrochloride,ACEBUTOLOL HCL,F,14
2019,NJ,2,Acebutolol Hydrochloride,ACEBUTOLOL HCL,T,0
2019,NJ,2,Aliskiren,ALISKIREN,T,0
2019,NJ,2,Aliskiren,TEKTURNA,T,0
2019,NJ,2,Aliskiren/Hydrochlorothiazide,TEKTURNA HCT,T,0
2019,NJ,2,Ambrisentan,AMBRISENTAN,T,0
2019,NJ,2,Ambrisentan,LETAIRIS,F,63
2019,NJ,2,Amiloride Hydrochloride,AMILORIDE HCL,F,115
2019,NJ,2,Amiloride Hydrochloride,AMILORIDE HCL,T,0
2019,NJ,2,Amiloride Hydrochloride/Hydrochlorothiazide,AMILORIDE HCL/HYDROCHLOROTHIAZIDE,F,25
2019,NJ,2,Amiloride Hydrochloride/Hydrochlorothiazide,AMILORIDE HCL/HYDROCHLOROTHIAZIDE,T,0
2019,NJ,2,Amlodipine Besylate,AMLODIPINE BESYLATE,F,85168
2019,NJ,2,Amlodipine Besylate,AMLODIPINE BESYLATE,T,0
2019,NJ,2,Amlodipine Besylate,AMLODIPINE BESYLATE AVPAK,T,0
2019,NJ,2,Amlodipine Besylate,NORVASC,T,0
2019,NJ,2,Amlodipine Besylate/Benazepril Hydrochloride,AMLODIPINE BESYLATE-BENAZEPRIL HCL,F,2850
2019,NJ,2,Amlodipine Besylate/Benazepril Hydrochloride,AMLODIPINE BESYLATE-BENAZEPRIL HCL,T,0
2019,NJ,2,Amlodipine Besylate/Benazepril Hydrochloride,LOTREL,T,0
2019,NJ,2,Amlodipine Besylate/HCTZ/Olmesartan Medoxomil,AMLODIPINE BESYLATE-HCTZ-OLMESARTAN MEDOXOMIL,T,0
2019,NJ,2,Amlodipine Besylate/Hydrochlorothiazide/Valsartan,AMLODIPINE-VALSARTAN-HYDROCHLOROTHIAZIDE,T,0
2019,NJ,2,Amlodipine Besylate/Olmesartan Medoxomil,AMLODIPINE BESYLATE-OLMESARTAN MEDOXOMIL,T,0
2019,NJ,2,Amlodipine Besylate/Olmesartan Medoxomil,AZOR,T,0
2019,NJ,2,Amlodipine Besylate/Telmisartan,TELMISARTAN-AMLODIPINE BESYLATE,T,0
2019,NJ,2,Amlodipine Besylate/Valsartan,AMLODIPINE BESYLATE-VALSARTAN,F,13
2019,NJ,2,Amlodipine Besylate/Valsartan,AMLODIPINE BESYLATE-VALSARTAN,T,0
2019,NJ,2,Amlodipine Besylate/Valsartan,EXFORGE,T,0
2019,NJ,2,Atenolol,ATENOLOL,F,8013
2019,NJ,2,Atenolol,ATENOLOL,T,0
2019,NJ,2,Atenolol/Chlorthalidone,ATENOLOL-CHLORTHALIDONE,F,1180
2019,NJ,2,Atenolol/Chlorthalidone,ATENOLOL-CHLORTHALIDONE,T,0
2019,NJ,2,Azilsartan Medoxomil/Chlorthalidone,EDARBYCLOR,F,95
2019,NJ,2,Azilsartan Medoxomil/Chlorthalidone,EDARBYCLOR,T,0
2019,NJ,2,Benazepril Hydrochloride,BENAZEPRIL HYDROCHLORIDE,F,2229
2019,NJ,2,Benazepril Hydrochloride,BENAZEPRIL HYDROCHLORIDE,T,0
2019,NJ,2,Benazepril Hydrochloride/Hydrochlorothiazide,BENAZEPRIL HCL/HYDROCHLOROTHIAZIDE,F,332
2019,NJ,2,Benazepril Hydrochloride/Hydrochlorothiazide,BENAZEPRIL HCL/HYDROCHLOROTHIAZIDE,T,0
2019,NJ,2,Betaxolol Hydrochloride,BETAXOLOL,F,27
2019,NJ,2,Betaxolol Hydrochloride,BETAXOLOL,T,0
2019,NJ,2,Bisoprolol Fumarate,BISOPROLOL FUMARATE,F,1421
2019,NJ,2,Bisoprolol Fumarate,BISOPROLOL FUMARATE,T,0
2019,NJ,2,Bisoprolol Fumarate/Hydrochlorothiazide,BISOPROLOL FUMARATE/HYDROCHLOROTHIAZIDE,F,1071
2019,NJ,2,Bisoprolol Fumarate/Hydrochlorothiazide,BISOPROLOL FUMARATE/HYDROCHLOROTHIAZIDE,T,0
2019,NJ,2,Bisoprolol Fumarate/Hydrochlorothiazide,BISOPROLOL/HCTZ,T,0
2019,NJ,2,Bosentan,TRACLEER,F,17
2019,NJ,2,Bosentan,TRACLEER,T,0
2019,NJ,2,Bumetanide,BUMETANIDE,F,1152
2019,NJ,2,Bumetanide,BUMETANIDE,T,0
2019,NJ,2,Candesartan Cilexetil,ATACAND,T,0
2019,NJ,2,Candesartan Cilexetil,CANDESARTAN CILEXETIL,F,145
2019,NJ,2,Candesartan Cilexetil,CANDESARTAN CILEXETIL,T,0
2019,NJ,2,Candesartan Cilexetil/Hydrochlorothiazide,CANDESARTAN CILEXETIL-HYDROCHLOROTHIAZIDE,F,100
2019,NJ,2,Candesartan Cilexetil/Hydrochlorothiazide,CANDESARTAN CILEXETIL-HYDROCHLOROTHIAZIDE,T,0
2019,NJ,2,Captopril,CAPTOPRIL,F,111
2019,NJ,2,Captopril,CAPTOPRIL,T,0
2019,NJ,2,Captopril/Hydrochlorothiazide,CAPTOPRIL/HYDROCHLOROTHIAZIDE,T,0
2019,NJ,2,Carvedilol,CARVEDILOL,F,19201
2019,NJ,2,Carvedilol,CARVEDILOL,T,0
2019,NJ,2,Carvedilol Phosphate,CARVEDILOL,T,0
2019,NJ,2,Carvedilol Phosphate,COREG CR,T,0
2019,NJ,2,Chlorothiazide,CHLOROTHIAZIDE,F,38
2019,NJ,2,Chlorothiazide,CHLOROTHIAZIDE,T,0
2019,NJ,2,Chlorothiazide,DIURIL,F,232
2019,NJ,2,Chlorothiazide,DIURIL,T,0
2019,NJ,2,Chlorthalidone,CHLORTHALIDONE,F,4989
2019,NJ,2,Chlorthalidone,CHLORTHALIDONE,T,0
2019,NJ,2,Clonidine Hydrochloride,CATAPRES,T,0
2019,NJ,2,Clonidine Hydrochloride,CLONIDINE HCL,F,25248
2019,NJ,2,Clonidine Hydrochloride,CLONIDINE HCL,T,0
2019,NJ,2,Diltiazem Hydrochloride,CARDIZEM LA,T,0
2019,NJ,2,Diltiazem Hydrochloride,CARTIA XT,F,908
2019,NJ,2,Diltiazem Hydrochloride,CARTIA XT,T,0
2019,NJ,2,Diltiazem Hydrochloride,DILT-XR,F,315
2019,NJ,2,Diltiazem Hydrochloride,DILT-XR,T,0
2019,NJ,2,Diltiazem Hydrochloride,DILTIAZEM,T,0
2019,NJ,2,Diltiazem Hydrochloride,DILTIAZEM HCL,F,5059
2019,NJ,2,Diltiazem Hydrochloride,DILTIAZEM HCL,T,0
2019,NJ,2,Diltiazem Hydrochloride,DILTIAZEM HCL CD,F,51
2019,NJ,2,Diltiazem Hydrochloride,DILTIAZEM HCL CD,T,0
2019,NJ,2,Diltiazem Hydrochloride,MATZIM LA,T,0
2019,NJ,2,Diltiazem Hydrochloride,TAZTIA XT,T,0
2019,NJ,2,Doxazosin Mesylate,CARDURA XL,T,0
2019,NJ,2,Doxazosin Mesylate,DOXAZOSIN,F,48
2019,NJ,2,Doxazosin Mesylate,DOXAZOSIN,T,0
2019,NJ,2,Doxazosin Mesylate,DOXAZOSIN MESYLATE,F,1688
2019,NJ,2,Doxazosin Mesylate,DOXAZOSIN MESYLATE,T,0
2019,NJ,2,Enalapril Maleate,ENALAPRIL MALEATE,F,15871
2019,NJ,2,Enalapril Maleate,ENALAPRIL MALEATE,T,0
2019,NJ,2,Enalapril Maleate,EPANED,F,174
2019,NJ,2,Enalapril Maleate,EPANED,T,0
2019,NJ,2,Enalapril Maleate/Hydrochlorothiazide,ENALAPRIL MALEATE-HYDROCHLOROTHIAZIDE,T,0
2019,NJ,2,Enalapril Maleate/Hydrochlorothiazide,ENALAPRIL/HCTZ,F,1692
2019,NJ,2,Enalapril Maleate/Hydrochlorothiazide,ENALAPRIL/HCTZ,T,0
2019,NJ,2,Eplerenone,EPLERENONE,F,190
2019,NJ,2,Eplerenone,EPLERENONE,T,0
2019,NJ,2,Felodipine,FELODIPINE,F,106
2019,NJ,2,Felodipine,FELODIPINE,T,0
2019,NJ,2,Fosinopril Sodium,FOSINOPRIL SODIUM,F,218
2019,NJ,2,Fosinopril Sodium,FOSINOPRIL SODIUM,T,0
2019,NJ,2,Fosinopril Sodium/Hydrochlorothiazide,FOSINOPRIL SODIUM-HYDROCHLOROTHIAZIDE,T,0
2019,NJ,2,Furosemide,FUROSEMIDE,F,24100
2019,NJ,2,Furosemide,FUROSEMIDE,T,0
2019,NJ,2,Furosemide,FUROSEMIDE NOVAPLUS,F,25
2019,NJ,2,Furosemide,FUROSEMIDE NOVAPLUS,T,0
2019,NJ,2,Furosemide,LASIX,T,0
2019,NJ,2,Furosemide,PREMIERPRO RX FUROSEMIDE,F,15
2019,NJ,2,Furosemide,PREMIERPRO RX FUROSEMIDE,T,0
2019,NJ,2,Guanfacine Hydrochloride,GUANFACINE HCL,F,10844
2019,NJ,2,Guanfacine Hydrochloride,GUANFACINE HCL,T,0
2019,NJ,2,Guanfacine Hydrochloride,INTUNIV,F,79
2019,NJ,2,Guanfacine Hydrochloride,INTUNIV,T,0
2019,NJ,2,Hydralazine Hydrochloride,HYDRALAZINE HCL,F,8202
2019,NJ,2,Hydralazine Hydrochloride,HYDRALAZINE HCL,T,0
2019,NJ,2,Hydralazine Hydrochloride/Isosorbide Dinitrate,BIDIL,F,357
2019,NJ,2,Hydrochlorothiazide,HYDROCHLOROTHIAZIDE,F,34797
2019,NJ,2,Hydrochlorothiazide,HYDROCHLOROTHIAZIDE,T,0
2019,NJ,2,Hydrochlorothiazide/Irbesartan,IRBESARTAN/HYDROCHLOROTHIAZIDE,F,1137
2019,NJ,2,Hydrochlorothiazide/Irbesartan,IRBESARTAN/HYDROCHLOROTHIAZIDE,T,0
2019,NJ,2,Hydrochlorothiazide/Lisinopril,LISINOPRIL/HYDROCHLOROTHIAZIDE,F,15606
2019,NJ,2,Hydrochlorothiazide/Lisinopril,LISINOPRIL/HYDROCHLOROTHIAZIDE,T,0
2019,NJ,2,Hydrochlorothiazide/Losartan Potassium,HYZAAR,T,0
2019,NJ,2,Hydrochlorothiazide/Losartan Potassium,LOSARTAN POTASSIUM-HYDROCHLOROTHIAZIDE,F,18801
2019,NJ,2,Hydrochlorothiazide/Losartan Potassium,LOSARTAN POTASSIUM-HYDROCHLOROTHIAZIDE,T,0
2019,NJ,2,Hydrochlorothiazide/Methyldopa,METHYLDOPA/HCTZ,T,0
2019,NJ,2,Hydrochlorothiazide/Metoprolol Tartrate,METOPROLOL TARTRATE/HYDROCHLOROTHIAZIDE,F,134
2019,NJ,2,Hydrochlorothiazide/Metoprolol Tartrate,METOPROLOL TARTRATE/HYDROCHLOROTHIAZIDE,T,0
2019,NJ,2,Hydrochlorothiazide/Moexipril Hydrochloride,MOEXIPRIL HCL-HYDROCHLOROTHIAZIDE,T,0
2019,NJ,2,Hydrochlorothiazide/Propranolol Hydrochloride,PROPRANOLOL/HCTZ,T,0
2019,NJ,2,Hydrochlorothiazide/Quinapril Hydrochloride,QUINAPRIL HCL/HYDROCHLOROTHIAZIDE,F,70
2019,NJ,2,Hydrochlorothiazide/Quinapril Hydrochloride,QUINAPRIL HCL/HYDROCHLOROTHIAZIDE,T,0
2019,NJ,2,Hydrochlorothiazide/Spironolactone,ALDACTAZIDE,T,0
2019,NJ,2,Hydrochlorothiazide/Spironolactone,SPIRONOLACTONE-HYDROCHLOROTHIAZIDE,F,244
2019,NJ,2,Hydrochlorothiazide/Spironolactone,SPIRONOLACTONE-HYDROCHLOROTHIAZIDE,T,0
2019,NJ,2,Hydrochlorothiazide/Telmisartan,MICARDIS HCT,T,0
2019,NJ,2,Hydrochlorothiazide/Telmisartan,TELMISARTAN/HYDROCHLOROTHIAZIDE,T,0
2019,NJ,2,Hydrochlorothiazide/Triamterene,TRIAMTERENE/HYDROCHLOROTHIAZIDE,F,2343
2019,NJ,2,Hydrochlorothiazide/Triamterene,TRIAMTERENE/HYDROCHLOROTHIAZIDE,T,0
2019,NJ,2,Hydrochlorothiazide/Valsartan,DIOVAN HCT,T,0
2019,NJ,2,Hydrochlorothiazide/Valsartan,VALSARTAN/HYDROCHLOROTHIAZIDE,F,2781
2019,NJ,2,Hydrochlorothiazide/Valsartan,VALSARTAN/HYDROCHLOROTHIAZIDE,T,0
2019,NJ,2,Indapamide,INDAPAMIDE,F,261
2019,NJ,2,Indapamide,INDAPAMIDE,T,0
2019,NJ,2,Irbesartan,AVAPRO,T,0
2019,NJ,2,Irbesartan,IRBESARTAN,F,2506
2019,NJ,2,Irbesartan,IRBESARTAN,T,0
2019,NJ,2,Isradipine,ISRADIPINE,T,0
2019,NJ,2,Labetalol Hydrochloride,LABETALOL HCL,F,4890
2019,NJ,2,Labetalol Hydrochloride,LABETALOL HCL,T,0
2019,NJ,2,Lisinopril,LISINOPRIL,F,54311
2019,NJ,2,Lisinopril,LISINOPRIL,T,0
2019,NJ,2,Lisinopril,QBRELIS,F,16
2019,NJ,2,Lisinopril,ZESTRIL,T,0
2019,NJ,2,Losartan Potassium,COZAAR,T,0
2019,NJ,2,Losartan Potassium,LOSARTAN POTASSIUM,F,40355
2019,NJ,2,Losartan Potassium,LOSARTAN POTASSIUM,T,0
2019,NJ,2,Macitentan,OPSUMIT,F,17
2019,NJ,2,Methyldopa,METHYLDOPA,F,59
2019,NJ,2,Methyldopa,METHYLDOPA,T,0
2019,NJ,2,Metolazone,METOLAZONE,F,1035
2019,NJ,2,Metolazone,METOLAZONE,T,0
2019,NJ,2,Metoprolol Succinate,KAPSPARGO SPRINKLE,T,0
2019,NJ,2,Metoprolol Succinate,METOPROLOL SUCCINATE,F,41875
2019,NJ,2,Metoprolol Succinate,METOPROLOL SUCCINATE,T,0
2019,NJ,2,Metoprolol Succinate,TOPROL XL,T,0
2019,NJ,2,Metoprolol Tartrate,METOPROLOL TARTRATE,F,26121
2019,NJ,2,Metoprolol Tartrate,METOPROLOL TARTRATE,T,0
2019,NJ,2,Minoxidil,MINOXIDIL,F,400
2019,NJ,2,Minoxidil,MINOXIDIL,T,0
2019,NJ,2,Moexipril Hydrochloride,MOEXIPRIL HYDROCHLORIDE,T,0
2019,NJ,2,Nadolol,NADOLOL,F,982
2019,NJ,2,Nadolol,NADOLOL,T,0
2019,NJ,2,Nebivolol Hydrochloride,BYSTOLIC,F,377
2019,NJ,2,Nebivolol Hydrochloride,BYSTOLIC,T,0
2019,NJ,2,Nicardipine Hydrochloride,NICARDIPINE HCL,T,0
2019,NJ,2,Nifedipine,NIFEDIPINE,F,6973
2019,NJ,2,Nifedipine,NIFEDIPINE,T,0
2019,NJ,2,Nifedipine,PROCARDIA XL,T,0
2019,NJ,2,Nimodipine,NIMODIPINE,T,0
2019,NJ,2,Nisoldipine,NISOLDIPINE,T,0
2019,NJ,2,Perindopril Erbumine,PERINDOPRIL ERBUMINE,F,24
2019,NJ,2,Perindopril Erbumine,PERINDOPRIL ERBUMINE,T,0
2019,NJ,2,Pindolol,PINDOLOL,F,17
2019,NJ,2,Pindolol,PINDOLOL,T,0
2019,NJ,2,Prazosin Hydrochloride,PRAZOSIN HCL,F,6805
2019,NJ,2,Prazosin Hydrochloride,PRAZOSIN HCL,T,0
2019,NJ,2,Propranolol Hydrochloride,HEMANGEOL,T,0
2019,NJ,2,Propranolol Hydrochloride,INDERAL XL,T,0
2019,NJ,2,Propranolol Hydrochloride,INNOPRAN XL,T,0
2019,NJ,2,Propranolol Hydrochloride,PROPRANOLOL HCL,F,8522
2019,NJ,2,Propranolol Hydrochloride,PROPRANOLOL HCL,T,0
2019,NJ,2,Quinapril Hydrochloride,QUINAPRIL,F,803
2019,NJ,2,Quinapril Hydrochloride,QUINAPRIL,T,0
2019,NJ,2,Ramipril,RAMIPRIL,F,2629
2019,NJ,2,Ramipril,RAMIPRIL,T,0
2019,NJ,2,Riociguat,ADEMPAS,T,0
2019,NJ,2,Sacubitril/Valsartan,ENTRESTO,F,1504
2019,NJ,2,Sacubitril/Valsartan,ENTRESTO,T,0
2019,NJ,2,Sotalol Hydrochloride,SOTALOL HCL,F,614
2019,NJ,2,Sotalol Hydrochloride,SOTALOL HCL,T,0
2019,NJ,2,Sotalol Hydrochloride,SOTALOL HCL AF,F,15
2019,NJ,2,Sotalol Hydrochloride,SOTALOL HCL AF,T,0
2019,NJ,2,Sotalol Hydrochloride,SOTYLIZE,T,0
2019,NJ,2,Spironolactone,CAROSPIR,F,42
2019,NJ,2,Spironolactone,CAROSPIR,T,0
2019,NJ,2,Spironolactone,SPIRONOLACTONE,F,10240
2019,NJ,2,Spironolactone,SPIRONOLACTONE,T,0
2019,NJ,2,Telmisartan,TELMISARTAN,F,163
2019,NJ,2,Telmisartan,TELMISARTAN,T,0
2019,NJ,2,Tolvaptan,SAMSCA,T,0
2019,NJ,2,Tolvaptan;Tolvaptan,JYNARQUE 45/15,T,0
2019,NJ,2,Tolvaptan;Tolvaptan,JYNARQUE 60/30,T,0
2019,NJ,2,Torsemide,TORSEMIDE,F,2063
2019,NJ,2,Torsemide,TORSEMIDE,T,0
2019,NJ,2,Torsemide,TORSEMIDE AVPAK,T,0
2019,NJ,2,Trandolapril,TRANDOLAPRIL,T,0
2019,NJ,2,Trandolapril/Verapamil Hydrochloride,TRANDOLAPRIL/VERAPAMIL HCL,T,0
2019,NJ,2,Valsartan,DIOVAN,T,0
2019,NJ,2,Valsartan,VALSARTAN,F,3288
2019,NJ,2,Valsartan,VALSARTAN,T,0
2019,NJ,2,Verapamil Hydrochloride,VERAPAMIL HCL,F,1838
2019,NJ,2,Verapamil Hydrochloride,VERAPAMIL HCL,T,0
2019,NJ,3,Acebutolol Hydrochloride,ACEBUTOLOL HCL,F,17
2019,NJ,3,Acebutolol Hydrochloride,ACEBUTOLOL HCL,T,0
2019,NJ,3,Aliskiren,ALISKIREN,T,0
2019,NJ,3,Aliskiren,TEKTURNA,T,0
2019,NJ,3,Aliskiren/Hydrochlorothiazide,TEKTURNA HCT,T,0
2019,NJ,3,Ambrisentan,AMBRISENTAN,F,24
2019,NJ,3,Ambrisentan,AMBRISENTAN,T,0
2019,NJ,3,Ambrisentan,LETAIRIS,F,17
2019,NJ,3,Ambrisentan,LETAIRIS,T,0
2019,NJ,3,Amiloride Hydrochloride,AMILORIDE HCL,F,118
2019,NJ,3,Amiloride Hydrochloride,AMILORIDE HCL,T,0
2019,NJ,3,Amiloride Hydrochloride/Hydrochlorothiazide,AMILORIDE HCL/HYDROCHLOROTHIAZIDE,T,0
2019,NJ,3,Amlodipine Besylate,AMLODIPINE BESYLATE,F,84534
2019,NJ,3,Amlodipine Besylate,AMLODIPINE BESYLATE,T,0
2019,NJ,3,Amlodipine Besylate,AMLODIPINE BESYLATE AVPAK,T,0
2019,NJ,3,Amlodipine Besylate,NORVASC,T,0
2019,NJ,3,Amlodipine Besylate/Benazepril Hydrochloride,AMLODIPINE BESYLATE-BENAZEPRIL HCL,F,2829
2019,NJ,3,Amlodipine Besylate/Benazepril Hydrochloride,AMLODIPINE BESYLATE-BENAZEPRIL HCL,T,0
2019,NJ,3,Amlodipine Besylate/Benazepril Hydrochloride,LOTREL,T,0
2019,NJ,3,Amlodipine Besylate/HCTZ/Olmesartan Medoxomil,AMLODIPINE BESYLATE-HCTZ-OLMESARTAN MEDOXOMIL,T,0
2019,NJ,3,Amlodipine Besylate/Hydrochlorothiazide/Valsartan,AMLODIPINE-VALSARTAN-HYDROCHLOROTHIAZIDE,F,26
2019,NJ,3,Amlodipine Besylate/Hydrochlorothiazide/Valsartan,AMLODIPINE-VALSARTAN-HYDROCHLOROTHIAZIDE,T,0
2019,NJ,3,Amlodipine Besylate/Olmesartan Medoxomil,AMLODIPINE BESYLATE-OLMESARTAN MEDOXOMIL,T,0
2019,NJ,3,Amlodipine Besylate/Olmesartan Medoxomil,AZOR,T,0
2019,NJ,3,Amlodipine Besylate/Telmisartan,TELMISARTAN-AMLODIPINE BESYLATE,T,0
2019,NJ,3,Amlodipine Besylate/Valsartan,AMLODIPINE BESYLATE-VALSARTAN,F,31
2019,NJ,3,Amlodipine Besylate/Valsartan,AMLODIPINE BESYLATE-VALSARTAN,T,0
2019,NJ,3,Amlodipine Besylate/Valsartan,EXFORGE,T,0
2019,NJ,3,Atenolol,ATENOLOL,F,7836
2019,NJ,3,Atenolol,ATENOLOL,T,0
2019,NJ,3,Atenolol/Chlorthalidone,ATENOLOL-CHLORTHALIDONE,F,1168
2019,NJ,3,Atenolol/Chlorthalidone,ATENOLOL-CHLORTHALIDONE,T,0
2019,NJ,3,Azilsartan Medoxomil/Chlorthalidone,EDARBYCLOR,F,92
2019,NJ,3,Benazepril Hydrochloride,BENAZEPRIL HYDROCHLORIDE,F,2187
2019,NJ,3,Benazepril Hydrochloride,BENAZEPRIL HYDROCHLORIDE,T,0
2019,NJ,3,Benazepril Hydrochloride/Hydrochlorothiazide,BENAZEPRIL HCL/HYDROCHLOROTHIAZIDE,F,295
2019,NJ,3,Benazepril Hydrochloride/Hydrochlorothiazide,BENAZEPRIL HCL/HYDROCHLOROTHIAZIDE,T,0
2019,NJ,3,Betaxolol Hydrochloride,BETAXOLOL,F,39
2019,NJ,3,Betaxolol Hydrochloride,BETAXOLOL,T,0
2019,NJ,3,Bisoprolol Fumarate,BISOPROLOL FUMARATE,F,1474
2019,NJ,3,Bisoprolol Fumarate,BISOPROLOL FUMARATE,T,0
2019,NJ,3,Bisoprolol Fumarate/Hydrochlorothiazide,BISOPROLOL FUMARATE/HYDROCHLOROTHIAZIDE,F,1030
2019,NJ,3,Bisoprolol Fumarate/Hydrochlorothiazide,BISOPROLOL FUMARATE/HYDROCHLOROTHIAZIDE,T,0
2019,NJ,3,Bisoprolol Fumarate/Hydrochlorothiazide,BISOPROLOL/HCTZ,T,0
2019,NJ,3,Bosentan,BOSENTAN,T,0
2019,NJ,3,Bosentan,TRACLEER,T,0
2019,NJ,3,Bumetanide,BUMETANIDE,F,1150
2019,NJ,3,Bumetanide,BUMETANIDE,T,0
2019,NJ,3,Candesartan Cilexetil,ATACAND,T,0
